intervencion_id,inicio,fin,fragmento
RPM-2012-08-16:5030:1,0,336,"El Presidente señor Rodrigo Vergara agradece la intervención del Ministro de Hacienda señor Felipe Larraín. Al proseguir con la Sesión, el Presidente señor Rodrigo Vergara da inicio al proceso de votación de la Opción planteada por el Gerente de División Estudios y, en primer término, ofrece la palabra al Consejero señor Joaquín Vial."
RPM-2012-08-16:5039:2,0,176,"En consecuencia, el Presidente señor Rodrigo Vergara deja constancia que se acuerda por unanimidad de los señores Consejeros mantener la Tasa de Política Monetaria en 5% anual."
RPM-2012-09-13:5075:1,199,904,"No obstante, indica que los dos temas que generan actualmente mayor preocupación son la cuenta corriente y el tipo de cambio real. Hace presente que el aumento en el déficit de cuenta corriente de este año se incrementaría en el próximo con motivo de una caída marginal del precio del cobre y especialmente en razón de que la demanda no continuaría desacelerándose, sino que por el contrario, crecería más que el producto, lo cual constituye obviamente un problema considerando los instrumentos de política monetaria disponibles para el Banco. Acota que la contribución del Fisco en este sentido ha sido positiva, pero que podría serlo aún más si no fuera por las restricciones existentes en este sentido."
RPM-2012-09-13:5089:1,0,387,"El Consejero señor Enrique Marshall inicia su intervención agradeciendo al staff por el apoyo proporcionado en esta Reunión de Política Monetaria. Manifiesta que se llega a esta Reunión una semana después de la presentación pública del último IPoM, lo que confiere la ventaja de contar con una visión completa y actualizada de la marcha de la economía y, sobre todo, de sus perspectivas."
RPM-2012-09-13:5089:1,2786,4581,"Agrega que los componentes de la inflación más asociados al estado de la economía presentan tasas de variación bastante superiores al promedio. Asimismo, hace presente que el mercado, si bien espera tasas de inflación relativamente bajas en el corto plazo, mantiene sus expectativas en torno a la meta para el mediano plazo; que para la TPM proyecta una trayectoria más bien plana; que, más aún, ha ganado fuerza la idea de que ello será así por tiempo prolongado; y que para esta Reunión, la apuesta de consenso es que la Tasa de Política Monetaria mantendrá su nivel de 5% anual. El Consejero señor Enrique Marshall manifiesta que con estos antecedentes, la opción que predomina ampliamente es la de mantener la tasa rectora y que, en tal sentido, coincide con lo planteado en la minuta de la Gerencia de División Estudios. En este sentido, precisa que los argumentos son similares a los esbozados en Reuniones anteriores, ya que la TPM se ubica en un nivel que puede ser considerado como neutral, lo que sitúa a la política monetaria en una posición de relativa comodidad. Añade que por otra parte, los riesgos provenientes del escenario externo están compensados por aquellos que provienen del escenario interno, lo que refuerza la conveniencia de no introducir cambios. Asimismo, plantea que a ello habría que agregar que un curso de acción distinto al mencionado sería sorpresivo para el mercado y probablemente difícil de asimilar. Finalmente, señala que la identificación de una única opción razonable, lo que se extiende ya por varias Reuniones, pone de manifiesto que en estas circunstancias se ha reducido la posibilidad de maniobra para la política monetaria. En virtud de lo expuesto, expresa que su voto es por mantener la Tasa de Política Monetaria en su actual nivel de 5% anual."
RPM-2012-11-13:5207:3,0,75,"Siendo las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 192."
RPM-2012-11-13:5215:1,0,378,"El Consejero señor Sebastián Claro inicia su intervención manifestando que, a su juicio, los antecedentes en esta ocasión justifican nuevamente mantener la TPM en su nivel actual, como se propone en la Minuta de Opciones. En lo concerniente al ámbito externo, señala que los últimos antecedentes confirman, grosso modo, las proyecciones anticipadas en las principales economías."
RPM-2012-11-13:5215:1,2661,3358,"Plantea que si bien parte de ello se explica por las cifras negativas en bienes transables que pueden estar influidas por la dinámica cambiaria, también es cierto que la inflación de servicios tampoco da muestras relevantes de presiones de costos y salarios. Concuerda, tal como se analizó en la parte de esta Sesión de Política Monetaria de esta mañana, se trata de un tema al que corresponde efectuar su seguimiento por parte del Banco por resultar fundamental su cabal comprensión. En su opinión, una alternativa es que se mantengan latentes las presiones inflacionarias con márgenes acotados, lo que sería coherente con los resultados que ha mostrado el sector corporativo en el último tiempo."
RPM-2012-11-13:5215:1,4162,4435,"A su juicio, se trata de un tema sobre el cual corresponde continuar su seguimiento. En razón de lo expuesto, el Consejero señor Sebastián Claro expresa que en esta oportunidad lo más adecuado es mantener la Tasa de Política Monetaria en 5% anual y el tenor del Comunicado."
RPM-2013-01-17:5283:1,750,1209,"En este sentido, alude a una reciente declaración del ex Presidente del Banco Central Roberto Zahler en cuanto a que un creciente número de economías ha tomado iniciativas en esa dirección, no así Chile. A su juicio, si hay una opción más liberal en las políticas cambiarias en el mundo, Chile debe adherir a ello, y que en el evento que ese no fuere el caso, podría ser contraproducente no evaluar lo que está aconteciendo en esta materia en otras economías."
RPM-2013-01-17:5322:1,0,468,"El Consejero señor Joaquín Vial inicia su intervención agradeciendo el excelente análisis del equipo de la Gerencia de División Estudios, así como las recomendaciones de política entregadas para esta Reunión. En su opinión, de los antecedentes presentados queda clara la existencia de un tono más positivo en los mercados financieros internacionales y que también se aprecia una mayor fortaleza en los datos de actividad económica en Estados Unidos de América y China."
RPM-2013-01-17:5322:1,799,2421,"Respecto de los datos de actividad, señala que ellos más bien apuntan a la consolidación del escenario base más que a un cambio en las previsiones. Agrega que en un horizonte un poco más amplío, parece preocupante el impacto del nuevo programa de estímulo fiscal en Japón, por los efectos sobre el tamaño de su deuda pública. A su juicio, habrá que seguir con cuidado posibles efectos sobre el valor de dicha deuda. Con respecto al plano local, el Consejero señor Joaquín Vial hace notar que se aprecia con mayor claridad que el empuje de la demanda interna se apoya principalmente en la fuerte expansión de la inversión, y que ella, a su vez, incide en forma indirecta sobre el consumo debido a los impactos sobre el mercado de trabajo y el ingreso disponible de las familias. En lo concerniente a la inflación, menciona que permanece transitoriamente algo por debajo del límite inferior de la banda, situación que debería tender a normalizarse a lo largo del año. En este contexto positivo, manifiesta preocupación por que los salarios sigan creciendo a tasas cercanas al 7% anual, con un aumento de la brecha respecto de las alzas derivadas de aplicar el efecto mecánico de las reglas de indexación de los contratos de trabajo. En resumen, plantea que el escenario internacional se aprecia algo mejor, que la inflación está a niveles bajos, y que hay síntomas de que la fortaleza de la demanda interna persiste y comienza a presionar sobre los salarios. En estas circunstancias, el Consejero señor Joaquín Vial manifiesta su concordancia con la recomendación del staff, razón por la cual vota por mantener la TPM en 5%."
RPM-2013-06-13:5626:1,0,1062,"El Consejero señor Joaquín Vial inicia su intervención agradeciendo el excelente análisis de los personeros de la Gerencia de División Estudios, que como es habitual ha aportado antecedentes muy útiles para fines de la decisión de política monetaria. Expresa que del análisis presentado sobre la economía internacional se colige que se tiende a consolidar un escenario de recuperación lenta, pero sólida, en Estados Unidos de América, junto con un crecimiento más moderado de China y el resto de los países emergentes. Agrega que la actividad económica en Japón parece estar respondiendo a los nuevos estímulos, aunque llama la atención la rapidez con que han comenzado a revertirse los primeros impactos de los anuncios sobre los mercados de activos financieros. En su opinión, este escenario global representa un progreso hacia la normalidad, por lo que es bienvenido, sin perjuicio que está impulsando a la baja los precios de las materias primas en el corto plazo y poniendo presión al alza en lo concerniente a las primas de riesgo de los países emergentes."
RPM-2013-06-13:5626:1,2542,3002,"En momentos en que el aumento del empleo converge a tasas sostenibles, esta aceleración de los salarios reales es un factor de dinamización del consumo que, a su juicio, debe ser observado con atención. Conforme a lo expuesto, y dado que el nivel actual de la TPM se ubica en niveles aproximadamente neutrales, el Consejero señor Joaquín Vial manifiesta concordar con la recomendación de la Gerencia de División Estudios en orden a mantener la TPM en 5% anual."
RPM-2013-06-13:5632:1,0,1434,"El Vicepresidente señor Manuel Marfán inicia su presentación agradeciendo el análisis del staff, en particular, en una coyuntura que estima especialmente interesante. Asimismo, manifiesta compartir los antecedentes que se señalan al comienzo de la Minuta de Opciones, a lo que agrega como dato relevante que los dos indicadores de remuneraciones reales, consistentes en el índice de Remuneraciones y el índice de Costo de Mano de Obra, están creciendo por sobre el 5% real anual y se aceleran más allá de lo que podría explicar la regla habitual de indexación, por ser consecuencia de una reducción de la inflación. En lo atinente al ámbito internacional, señala que, a su juicio, la gran novedad en esta oportunidad la constituye el hecho que las noticias en Estados Unidos de América son aparentemente favorables en cuanto a la recuperación de su economía y que, por lo tanto, se espera que el retiro gradual de los estímulos monetarios no solo se adelante, sino que también se efectúe de manera moderada. Añade que los retiros de los estímulos monetarios implican una normalización, por lo que de ninguna manera deberían afectar la recuperación de la economía norteamericana. En ese contexto, estima que se debería esperar probablemente que el patrimonio del sector privado, que constituye la riqueza en bonos, acciones y bienes raíces, vaya aumentando a la par o quizás anticipadamente respecto de la recuperación de esa economía."
RPM-2013-06-13:5632:1,3672,6383,"El Vicepresidente señor Manuel Marfán señala que sobre la base de estos antecedentes, su análisis es el siguiente. En primer término, indica que en los últimos meses hubo que enfrentar un puzzle de política, por cuanto los indicadores de la economía internacional hacían pensar en la conveniencia de reducir la TPM, ya que, a diferencia de Chile, las tasas rectoras en los mercados internacionales estaban muy lejos de sus tasas neutrales y, por consiguiente, esos diferenciales de tasas generaron presiones sobre los flujos de capital, si bien no masivamente, pero sí sobre el tipo de cambio en particular. Por el contrario, los indicadores internos reflejaban la necesidad de elevar las tasas de interés como consecuencia de la estrechez del mercado del trabajo y porque también se habían sobrepasado las brechas de capacidad. A su juicio, resulta tranquilizador el hecho que los registros de inflación hayan sido anormalmente bajos, permitiendo postergar la resolución de este puzzle en favor de una u otra opción. Sin embargo, estima que durante este último mes las tensiones sobre la política monetaria se han relajado en los dos frentes. En efecto, se han elevado las tasas de interés que está enfrentando la economía chilena, al igual que el resto de las economías emergentes, y el peso se ha depreciado, en un fenómeno que no es interno, sino que de carácter internacional. Por otra parte, con la excepción del mercado del trabajo que sigue muy estrecho, pareciera ser que la actividad de la economía chilena se ha ido desacelerando. En este contexto, coincide con la recomendación del staff y, por lo tanto, expresa que su voto es por mantener la Tasa de Política Monetaria en 5% anual. Sin embargo, hacia el futuro, considerando también los sesgos que eventualmente podrían incorporarse al Comunicado y que resulta más riesgoso enfrentar situaciones de déficit de cuenta corriente en la trayectoria que sigue la coyuntura internacional, estima que lo más conveniente sería combinar una desaceleración del gasto con una reducción de tasas de interés, pero al mismo tiempo, considerar una combinación de eventos que también puedan descomprimir el déficit de la cuenta corriente. En particular, plantea que constituye un buen indicador en este sentido lo que siga ocurriendo con el tipo de cambio. Por lo expuesto, plantea la conveniencia de seguir observando con especial cuidado las eventuales señales sobre la evolución del gasto agregado, público y privado, para determinar la oportunidad y ritmo que debería seguir la política monetaria. En mérito de lo expuesto, el Vicepresidente señor Manuel Marfán expresa que su voto es por mantener la Tasa de Política Monetaria en su nivel actual de 5% anual."
RPM-2013-08-13:5738:2,0,245,"Al no formularse otros comentarios, siendo la 13:25 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
RPM-2013-08-13:5748:1,0,322,"El Consejero señor Enrique Marshall expresa que por razones de prudencia, se inclina finalmente por la opción de mantener la Tasa de Política Monetaria en su actual nivel de 5% anual y que, en consecuencia, su voto es por esa opción. También sugiere continuar con el mismo tenor del Comunicado de las Reuniones anteriores."
RPM-2013-08-13:5752:2,0,176,"En consecuencia, el Presidente señor Rodrigo Vergara deja constancia que se acuerda por unanimidad de los señores Consejeros mantener la Tasa de Política Monetaria en 5% anual."
RPM-2013-11-19:5861:1,0,961,"El señor Sergio Lehmann inicia su intervención refiriéndose a las principales noticias de orden político que han tenido efectos en el plano económico desde la Reunión de Política Monetaria, RPM, precedente. En primer término, indica que en Estados Unidos de América, la señora Janet Yellen, nominada para asumir la presidencia de la Reserva Federal a partir del mes de febrero de 2014, frente a un complejo proceso de confirmación por parte del Senado de ese país, ha sostenido reuniones con parlamentarios republicanos que podrían oponerse a su designación. Deja constancia que para ello se necesitan 60 votos y que los senadores demócratas que la apoyan, solo tienen una participación de 53 asientos en el Senado. Asimismo, indica que las elecciones estatales en dicho país han evidenciado un debilitamiento del movimiento político estadounidense denominado Tea Party, lo que podría facilitar los acuerdos fiscales que se deben alcanzar en los próximos meses."
RPM-2013-11-19:5861:1,4892,5993,"Asimismo, consigna que el Banco Central Europeo prolongó la provisión de liquidez de bancos mediante las operaciones de refinanciamiento a largo plazo, LTRO, y operaciones de mercado abierto hasta el año 2015. Por otra parte, señala que la señora Janet Yellen ha enfatizado que sería un error proceder al retiro del programa de estímulo monetario denominado Quantitative Easing, QE, por cuanto la recuperación económica sigue siendo frágil. Hace notar que ello tuvo una lectura claramente más dovish o suave, y un impacto relativamente importante en los mercados financieros, moderando el alza de tasas de interés que se había observado en respuesta a algunas noticias positivas en materia de actividad, crecimiento y mercado laboral. De hecho, resalta que con ello se estabilizaron las tasas de interés de largo plazo en Estados Unidos de América, en tanto que en la Zona Euro retrocedieron a propósito de una declaración de ese mismo carácter formulada por el Banco Central Europeo y su decisión de recortar la tasa de política monetaria. Añade que, por su parte, se apreció el dólar estadounidense."
RPM-2013-11-19:5861:1,8730,9552,"En lo concerniente a tasas de interés de lago plazo, consigna que en Estados Unidos de América, el movimiento de la curva tendió a ser bastante menor que lo anticipado, porque el alza registrada con motivo de la positiva lectura de datos laborales y de crecimiento del tercer trimestre se revirtió luego de las declaraciones de la señora Janet Yellen. Hace presente que en Alemania y Europa se advierten tasas de interés más bajas, debido a que el Banco Central Europeo estaría dispuesto a inyectar liquidez y, eventualmente, a utilizar otro tipo de medidas para fines de estimular la economía. Por su parte, las tasas de interés en economías emergentes exhibieron aumentos relativamente importantes, seguidos de una reversión en el margen, excepto en Corea e Indonesia, en que se han estabilizado en niveles algo mayores."
RPM-2013-11-19:5861:1,18785,20019,"En contraposición, Turquía e Indonesia figuran con niveles de inflación que exceden el techo de sus respectivos rangos meta. En lo atinente a política monetaria, hace notar el predominio de las mantenciones de las tasas rectoras y las sorpresivas rebajas de 25 puntos base, acordadas en Chile y en Perú, así como también por el Banco Central Europeo, que además extendió la LTRO. Agrega que los bancos centrales de Hungría y México efectuaron recortes de igual magnitud y que Indonesia e India, que enfrentan problemas inflacionarios, acordaron incrementos de 25 puntos base en su tasa rectora. En cuanto a variaciones de las TPM en los próximos tres meses, se esperan rebajas en Chile y Hungría, y alzas en las economías que enfrentan problemas de inflación, tales como Brasil, India y, eventualmente, Indonesia e Israel. En Estados Unidos de América, Japón y la Zona Euro no se proyectan aumentos antes del año 2015, mientras que en el caso particular de América Latina, se advierte una política monetaria más expansiva frente a lo esperado un mes atrás, especialmente en el horizonte del año 2014. El señor Sergio Lehmann prosigue con su presentación haciendo referencia a los principales acontecimientos en materia de commodities."
RPM-2013-11-19:5866:1,0,365,"El Consejero señor Enrique Marshall manifiesta que el escenario actual da cuenta de una normalización en materia de crecimiento mundial, condiciones financieras y precios de materias primas. En su opinión, es probable que la baja inflación que se observa en las distintas regiones responda a esos factores más que a un debilitamiento extremo de la economía mundial."
RPM-2013-11-19:5884:3,0,70,"A las 15:30 horas, se reanuda la Reunión de Política Monetaria N° 204."
RPM-2013-11-19:5900:1,0,3335,"El Vicepresidente señor Manuel Marfán inicia su presentación agradeciendo al staff por la información y análisis entregados en esta oportunidad, y señala que hace suyos los nuevos antecedentes acumulados desde la Reunión anterior que se contienen al comienzo de la minuta de opciones, a los que agrega los siguientes elementos y comentarios. En lo concerniente a la economía internacional, alude a las discusiones sostenidas desde hace algunos meses acerca del retiro de los estímulos monetarios en Estados Unidos de América, el que tiene dos etapas. La primera de ellas, la constituye el retiro de una política monetaria no convencional, es decir, aquella consistente en compras importantes de títulos por parte de la Reserva Federal a cambio de incorporar dinero en la economía; y, luego, una vez concluida dicha etapa, el retorno a la política monetaria convencional que se efectúa a través de la tasa de política monetaria. En su opinión, las expectativas de mercado apuntan a que la tasa de política monetaria de Estados Unidos de América se mantendrá en este nivel mínimo durante un período prolongado, por lo menos hasta el año 2015. En China, en tanto, se consolida un escenario de largo plazo de un crecimiento en torno a un 7%, cifra que era impensablemente baja hace solo unos pocos meses atrás. Por su parte, la Zona Euro se mantiene vulnerable y la discusión interna no solo se vincula con la superación de la crisis financiera, sino que también en cómo otorgar mayores estímulos para la demanda de corto plazo. En ese sentido, plantea que la reciente baja de la tasa rectora y la agudización de la política monetaria no convencional en la Zona Euro auguran también que las tasas de interés se mantendrán durante un período extenso en aquella región. En síntesis, las perspectivas de mediano plazo de la economía internacional no dan cuenta de un dinamismo, y en su visión de más corto plazo, algunas tasas de interés se mantendrían bajas durante un período prolongado, lo cual entrega señales importantes sobre la decisión que se debe adoptar en esta oportunidad. En cuanto a los nuevos antecedentes de la economía nacional, considera que lo más relevante se relaciona con la revisión de las cuentas nacionales publicadas por el Banco, así como también con los antecedentes de esas cuentas y de la balanza de pagos correspondientes al tercer trimestre del presente año, ya que reflejan que la demanda interna se ha venido desacelerando desde antes de lo que se había previsto. Además, al contrario de lo considerado internamente, esa desaceleración se ha concentrado mayormente en el sector resto, que es el que más interesa para efectos de la política monetaria, que en los sectores productores de recursos naturales. Asimismo, la cuenta corriente ha tenido una revisión hacia un déficit menor, corrección que a su juicio va en la dirección correcta y deseada, y que es lo suficientemente relevante para considerarla. En otro plano, señala que el peso chileno se ha depreciado de manera importante, lo que constituye un movimiento que si bien resulta complejo de explicar, no se puede desconocer que converge en la dirección deseada. En su opinión, todo ello apunta en la dirección de recomendar una nueva baja de la tasa rectora. Entre los acontecimientos no deseados, plantea que el mercado del trabajo sigue estrecho."
RPM-2013-11-19:5901:1,0,1456,"El Vicepresidente señor Manuel Marfán expresa que no votaría por una reducción de la tasa de política monetaria en esta oportunidad si no se hubiese contado con una evidencia que no se tenía un mes atrás, constituida por esta desaceleración mayor de la demanda interna, concentrada en el sector resto. Resalta que en esa oportunidad, se estimaba que no era inminente una segunda baja de la tasa rectora, lo que de hecho fue una de las razones por las cuales se mantuvo un sesgo neutral en el comunicado, pensando que el sesgo había que introducirlo cuando fuera inminente una rebaja, por lo que una reducción de la TPM en esta oportunidad tomará por sorpresa al mercado. A su juicio, considera importante que en el Comunicado se señale de manera explícita que la revisión en las cuentas nacionales ha evidenciado un espacio para que el Consejo también pueda bajar la tasa rectora en esta oportunidad, y que esa corrección en las cuentas nacionales y la nueva información disponible constituye una noticia que no estaba en sus proyecciones de hace un mes. En este contexto, el Vicepresidente señor Manuel Marfán manifiesta que su voto es por bajar la tasa de política monetaria en 25 puntos base en esta oportunidad a 4,5% anual y mantener el sesgo de neutral, y que se expliquen claramente en el Comunicado las razones por las cuales el Consejo habría adelantado en esta oportunidad una reducción de la tasa rectora respecto de lo contemplado un mes atrás."
RPM-2014-01-16:5968:1,4986,5875,"Hace notar que en el mes de enero de 2013, se esperaba que dicho proceso concluiría en el mes de marzo del año en curso, pero las expectativas han ido variando gradualmente acorde con los discursos y planteamientos de la Reserva Federal sobre la materia, proyectándose a esta fecha que concluirá en el mes de diciembre de este año. En cuanto a China, manifiesta que las tasas interbancarias exhibieron bastante volatilidad en el último mes ante el temor de una eventual falta de liquidez, alcanzando niveles elevados a mediados del mes de diciembre, lo que llevó al banco central de ese país a inyectar cuantiosos recursos al mercado, con lo que tendieron a normalizarse, aunque en los últimos días se observa una ligera reversión. En efecto, la tasa repo interbancaria a 7 días ha tendido a estabilizarse en niveles algo por sobre el 4%, que es superior a lo observado a comienzos de año."
RPM-2014-01-16:5968:1,12941,13880,"En materia de inflación, expresa que en América Latina tiende a aumentar, mientras que en China ha disminuido acorde con la caída que exhiben los precios de los alimentos. En lo atinente a política monetaria, resalta la rebaja acordada por los bancos centrales de Suecia y de Hungría, de 25 y 20 puntos base, respectivamente. En Brasil, en cambio, se acordó un aumento de 50 puntos base, que sorprendió al mercado, que esperaba un alza de solo 25 puntos base; y no se proyectan movimientos en los próximos dos meses en dicho país. En cuanto a variaciones futuras de las tasas de política monetaria, menciona que en línea con los aumentos de la tasa rectora en Brasil, las perspectivas son algo más altas para América Latina, mientras que para el resto de las regiones no se esperan cambios significativos. El señor Sergio Lehmann prosigue con su presentación haciendo referencia a los principales acontecimientos en materia de commodities."
RPM-2014-01-16:5990:1,1543,2296,"En primer término, expresa que en la medida en que continúe ratificándose el mayor pesimismo de las empresas y una menor inversión, su contraparte estará en sus decisiones de contratación de mano de obra, lo que también debiera reflejarse en un relajamiento de las condiciones del mercado laboral, tanto en términos de empleo como de salarios nominales. En segundo lugar, la normalización de la inflación y el menor aumento de los salarios reales e ingresos reales, también tiene una contrapartida sobre las decisiones de consumo. En cuanto a los cambios en el escenario internacional, si bien en el margen existe una visión positiva acerca de ellos, no existen elementos que ameriten modificar sustantivamente el escenario consignado en el último IPoM."
RPM-2014-03-13:6087:1,790,1597,"Con respecto a las tasas benchmark tradicionales del mercado, esto es, las tasas de los BCP y los BCU, manifiesta que han continuado cayendo y que las tasas de los BCU-5 son menores que su promedio histórico Además, hace notar la correlación existente entre dichas tasas y las expectativas de crecimiento a dos años, lo que indicaría que el aumento de las posiciones en activos menos riesgosos podría explicar en parte la significativa caída de las tasas de largo plazo. Las tasas de colocación, en tanto, muestran un descenso en línea con los recortes de la TPM decretados a partir del mes de noviembre último. Añade que el movimiento de las tasas de los créditos comerciales se puede asociar también al consumo en el último año y medio, y el de las tasas hipotecarias a la caída de las tasas de los BCU-5."
RPM-2014-03-13:6087:1,5336,6025,"Por último, consigna que a pesar del elevado registro inflacionario del mes de febrero, las expectativas de inflación a un año se mantienen estables en torno al 3%. Al concluir su presentación, manifiesta que la información que se extrae tanto de las encuestas como de activos financieros sugiere que la TPM llegaría a 4% en esta Reunión, con un grado de consenso relativamente alto entre los consultados. En efecto, sobre el 60% de los analistas que respondieron la Encuesta de Expectativas Económicas esperan un recorte de la tasa de 25 puntos base en esta oportunidad, y un porcentaje aún mayor estima que en la Reunión del mes de abril se mantendría en el nivel al que llegará hoy día."
RPM-2014-03-13:6093:2,0,246,"Al no formularse otros comentarios, siendo las 14:05 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
RPM-2014-05-15:6193:1,2224,2953,"Consigna además que el tipo de cambio real tuvo una fluctuación importante en el último mes y una apreciación en la última semana, manteniéndose al cierre estadístico de esta Reunión sobre su promedio histórico y en niveles similares a los observados en la RPM del mes de abril. A título de último hecho destacado del mes, manifiesta que las expectativas para la TPM se han ajustado al alza, esperándose solo un recorte adicional; y que para esta Reunión, el mercado espera mayoritariamente su mantención en 4%. El señor Miguel Fuentes prosigue con su presentación, planteando que en materia de actividad, el PIB del primer trimestre tuvo un crecimiento de 2,6%, con las actividades Resto y la demanda final en línea con el IPoM."
RPM-2014-05-15:6221:1,0,357,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de noviembre de 2014 se efectuará el día martes 18 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Luis Óscar Herrera a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad."
RPM-2014-05-15:6233:1,506,1412,"Resalta que el desempleo sigue cayendo en esa economía y que las últimas cifras de creación de empleo son más sólidas. Además, si todo va de acuerdo con lo proyectado, a fines de año la Reserva Federal terminaría con la compra de activos y a mediados del próximo empezaría el alza en sus tasas de interés de política monetaria. Agrega que la moderación de las tasas largas da cuenta de un proceso esperado gradual, aunque no se pueden descartar volatilidades mayores hacia adelante. Hace presente que en Europa se tuvo un nuevo trimestre de crecimiento positivo, aunque moderado, y que la baja inflación y las declaraciones de sus autoridades monetarias llevan a pensar que podría haber estímulos monetarios adicionales. Japón, por su parte, sorprende por su elevado crecimiento en el primer trimestre, aunque podría ser transitorio debido a un adelantamiento de consumo producto del alza esperada del IVA."
RPM-2014-05-15:6234:1,1665,2583,"A ello se agrega un mercado laboral, que aunque estrecho, parece también ir generando algunas holguras, tal como se desprende del Informe de Percepciones de Negocios y de la mayor preponderancia que ha ido adquiriendo el componente cuenta propia en la creación de empleos. En razón de lo expuesto, considera que las opciones que presenta la Gerencia de División de Estudios son las más razonables, aunque estima que la de mantener la TPM en su nivel actual se impone claramente en esta oportunidad. A juicio del Presidente señor Rodrigo Vergara, es importante recalcar que la TPM ya se ha recortado en 100 puntos base desde el pasado mes de octubre y que las tasas de largo plazo se mantienen en niveles particularmente bajas. Además, los costos de financiamiento, tanto para el corto como para el largo plazo, se encuentran en niveles que no se habían visto en años, e incluso en algunos casos son mínimos históricos."
RPM-2014-05-15:6234:1,3461,4434,"No obstante, en un ambiente donde el impulso monetario ya es elevado, los precios han subido por un tiempo mayor que lo proyectado y la inflación supera el rango de tolerancia, una señal de baja de tasas en esta oportunidad podría generar la percepción de un Banco Central menos comprometido con su meta de inflación. Por lo demás, estima que en las actuales circunstancias, esperar un tiempo antes de seguir dando mayor estímulo monetario no produce gran efecto en cuanto a que las condiciones de tasas de interés a los distintos plazos ya son particularmente expansivas. Por el contrario, una decisión de esa naturaleza podría entregar un mensaje equívoco. Por los motivos antedichos, expresa que su voto es por mantener la Tasa de Política Monetaria en 4,0% anual y el sesgo expansivo, pero dando una señal en el Comunicado que una mayor expansividad de la política monetaria está sujeta a señales más claras que las hoy disponibles y a menores presiones inflacionarias."
RPM-2014-07-15:6319:3,1404,2058,"Por último, menciona que para el mes de julio se espera una inflación mensual de 0,2%, de forma similar que el mercado. Al concluir su presentación, manifiesta que las expectativas de TPM que se derivan de los precios financieros descendieron frente a la Reunión previa y se ubican marginalmente bajo 3,5% durante algunos meses. Asimismo, informa que el 60% de los analistas de mercado espera una reducción de 25 puntos base en esta oportunidad, similar a lo que reflejan la Encuesta de Operadores Financieros y la encuesta Bloomberg; y para el mes de agosto, el 50% anticipa una mantención y el 40% cree que se acordará un recorte adicional hasta 3,50%."
RPM-2014-07-15:6325:1,332,786,"En términos de tendencias, manifiesta que la actividad y demanda no solo crecen menos que lo proyectado internamente y también por el mercado, sino que ambas variables han sido revisadas a la baja. En lo que respecta a la inflación, el Banco ha señalado que su aumento es transitorio y es por ello que se ha incorporado un sesgo negativo en la política monetaria. En su opinión, hay que mantener este mensaje en tanto no se tenga certeza de lo contrario."
RPM-2014-07-15:6340:1,0,924,"El Presidente señor Rodrigo Vergara considera que la opción de mantener la tasa de instancia es más concordante con una inflación que sigue por arriba del rango meta y respecto de la cual no se pueden descartar sorpresas en lo inmediato. Más aun, las estimaciones internas dan cuenta de que la inflación superará el 4% a fines de este año, lo que constituye un cambio frente a lo esperado hace un par de meses y en el último IPoM. Por otra parte, también es consistente con los salarios, que continúan subiendo por arriba de la inflación meta más el aumento esperado de productividad. Además, se espera que tanto la inflación como los salarios se moderen en los próximos meses debido a la actividad más débil, lo que permite privilegiar en esta ocasión la baja de la TPM. No obstante, plantea que esta baja en la actividad no debe llevar al Consejo a perder la calma y la prudencia, y debe evitar el actuar precipitadamente."
RPM-2014-07-15:6340:1,1097,2466,"Resalta que el mercado ha validado el accionar del Consejo y hoy, ex - post, se percibe como una estrategia exitosa. En este sentido, expresa que el Banco Central ha acompañado al ciclo con una política monetaria más expansiva, adelantándose a los hechos, pero sin precipitarse. Enfatiza que esta es la mejor contribución que puede hacer a un crecimiento sano y sostenible de la economía nacional. Por otra parte, destaca que el Banco ya ha bajado la TPM en 100 puntos base — 125 puntos base con el recorte que se acordará en la presente Reunión— desde el pasado mes de octubre y que las tasas de largo plazo se mantienen en niveles particularmente bajos. Añade que los costos de financiamiento se encuentran en niveles no vistos en años e incluso constituyen mínimos históricos en algunos casos, las tasas de los créditos hipotecarios están cerca de sus mínimos, los spreads en las tasas cortas son muy bajos, y hay amplia liquidez. A su juicio, todo ello lleva a concluir que la política monetaria más expansiva, junto con las condiciones de mercado, están produciendo un impulso relevante a la economía. Manifiesta que la opción de bajar 25 puntos base, que a su juicio es la adecuada en esta ocasión, se basa en una actividad que sigue mostrando debilidad, incluso algo mayor que la esperada, lo que se traduciría en menores registros inflacionarios hacia adelante."
