synthetic_id,fecha_ficticia,etiqueta_provisional,familia_provisional,texto,cita_textual_origen,justificacion_origen,grupo_texto_normalizado,estado_revision_v3,autorizado_entrenamiento
SYNTH_00906,2024-01-30,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del tipo de interes de politica. Tres consejeros argumentaron que el tipo de interes de politica se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%) y que las expectativas a 24 meses, recogidas en la EEE y la EOF, permanecen perfectamente ancladas en la meta de 3%, aconsejando mantener la postura actual. Dos consejeros plantearon que la brecha de actividad aun negativa aconsejaba un sesgo ligeramente mas expansivo. La mayoria acordo mantener el tipo de interes de politica, concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos, sin senales de presion adicional en el IPCSAE (sin volatiles).","La mayoria acordo mantener el tipo de interes de politica, concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos.","Codebook Plan B: clase Neutral en estructura VOTO_DIVIDIDO cuando la postura mayoritaria es de mantencion sin sesgo direccional, con expectativas ancladas y tasa en el centro del rango neutral, sin verbos de ajuste.",d24604d346195f02,pendiente,no
SYNTH_00907,2022-09-06,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en transmision financiera,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara, que anticipa una trayectoria de alzas del costo de fondeo interbancario. El IPCSAE (sin volatiles) continua elevado y muestra senales de persistencia en salarios y precios, mientras el diferencial de tasas con la Fed y el traspaso a colocaciones comerciales e hipotecarias reflejan condiciones aun expansivas. Si bien la brecha de actividad negativa y la desaceleracion del consumo aconsejarian moderar el ritmo, el Consejo resolvio por mayoria acelerar las alzas del costo de fondeo interbancario hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente, por lo que no existe espacio para pausas hasta asegurar la convergencia al 3% a dos anos.",El Consejo resolvio por mayoria acelerar las alzas del costo de fondeo interbancario hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta.,"Codebook Plan B: clase Hawkish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de ajuste contractivo ('resolvio acelerar las alzas') y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico.",a0fea8bbcdb13241,pendiente,no
SYNTH_00910,2024-04-03,dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato que la convergencia del IPCSAE (sin volatiles) ha sido mas veloz que lo previsto, situandose cerca de la meta. La brecha de producto permanece negativa y la demanda interna muestra fragilidad, mientras la tasa neutral nominal (3,5% a 4,5%) sugiere que el nivel de la tasa de politica aun es restrictivo en terminos reales. Si bien persisten riesgos residuales en algunos componentes de servicios, el Consejo acordo reducir el nivel de la tasa de politica en 100 puntos base, acelerando el ciclo de relajamiento monetario mediante recortes de 75 o 100 puntos base para no sobre-restringir la economia. La decision fue mayoritaria, destacando que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","El Consejo acordo reducir el nivel de la tasa de politica en 100 puntos base, acelerando el ciclo de relajamiento monetario mediante recortes de 75 o 100 puntos base para no sobre-restringir la economia.","Codebook Plan B: clase Dovish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de relajamiento ('acuerdo reducir', 'acelerando el ciclo de relajamiento') y fundamenta la decision en convergencia del IPCSAE, incorporando la brecha de actividad para evitar sesgo de topico.",e52b45302a0f0821,pendiente,no
SYNTH_00912,2022-12-14,hawkish,Persistencia del IPCSAE y desanclaje de expectativas EEE/EOF a 2 anos,"En la Reunion de Politica Monetaria (RPM), el Consejo acordo subir el tipo de interes de politica en 100 puntos base y, en su forward guidance, senalo que la trayectoria futura estara condicionada a la convergencia inflacionaria a 24 meses. La persistencia del IPCSAE (sin volatiles) y el incipiente desanclaje de las expectativas recogidas en la EEE y la EOF a dos anos plazo exigen mantener un sesgo fuertemente contractivo, pese a que la brecha de actividad negativa y el deterioro del consumo aconsejarian moderar el ritmo. El Consejo resolvio que no existe espacio para pausas y acordo acelerar las alzas hacia un nivel fuertemente contractivo, reafirmando la convergencia al 3% a dos anos como objetivo prioritario y advirtiendo que la desaceleracion economica no justifica ceder en el control inflacionario.","El Consejo resolvio que no existe espacio para pausas y acordo acelerar las alzas hacia un nivel fuertemente contractivo, reafirmando la convergencia al 3% a dos anos.","Codebook Plan B: clase Hawkish en estructura FORWARD_GUIDANCE cuando la declaracion de sesgo futuro contiene verbo de ajuste contractivo ('acelerar las alzas') condicionado a la convergencia inflacionaria a 24 meses, con clausula resolutiva nitida.",6197a0ca75e6dfd1,pendiente,no
SYNTH_00915,2023-06-20,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,"En la Reunion de Politica Monetaria (RPM), el Consejo acordo mantener la tasa rectora y, en su forward guidance, senalo que la trayectoria futura estara condicionada a la convergencia inflacionaria a 24 meses. El IPCSAE (sin volatiles) ha mostrado una evolucion mixta y la brecha de actividad permanece negativa, mientras la tasa neutral nominal (3,5% a 4,5%) sigue siendo la referencia de mediano plazo. El Consejo subrayo que mantiene un menu de opciones abierto, evaluando tanto mantener como recortar la tasa rectora, y que postergara cualquier decision hasta conocer los nuevos datos del IPC y su impacto en el corredor de la TPM del IPoM. No se prejuzga sobre movimientos futuros y cada dato sera evaluado con prudencia.","El Consejo subrayo que mantiene un menu de opciones abierto, evaluando tanto mantener como recortar la tasa rectora, y que postergara cualquier decision hasta conocer los nuevos datos del IPC.","Codebook Plan B: clase Neutral en estructura FORWARD_GUIDANCE cuando la declaracion de sesgo futuro no define direccion y mantiene opciones abiertas condicionadas a la convergencia inflacionaria a 24 meses, con verbos de mantencion.",e30d7de9077372a2,pendiente,no
SYNTH_00916,2024-06-18,dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato que la convergencia del IPCSAE (sin volatiles) ha sido mas veloz que lo previsto, situandose cerca de la meta. La brecha de producto permanece negativa y la demanda interna muestra fragilidad, mientras la tasa neutral nominal (3,5% a 4,5%) sugiere que el tipo de interes de politica aun es restrictivo en terminos reales. Si bien persisten riesgos residuales en algunos componentes de servicios, el Consejo acordo reducir el tipo de interes de politica en 100 puntos base, para avanzar rapidamente hacia el rango neutral y no sobre-restringir la economia. La decision fue mayoritaria, destacando que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","El Consejo acordo reducir el tipo de interes de politica en 100 puntos base, para avanzar rapidamente hacia el rango neutral y no sobre-restringir la economia.","Codebook Plan B: clase Dovish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de relajamiento ('acuerdo reducir') y fundamenta la decision en convergencia del IPCSAE, incorporando la brecha de actividad para evitar sesgo de topico.",d24e894e66686ee3,pendiente,no
SYNTH_00918,2023-12-19,dovish,Apertura acelerada de brecha de actividad negativa pese a persistencia inflacionaria residual,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el IPCSAE (sin volatiles) aun supera levemente la meta y las expectativas a 24 meses no estan plenamente ancladas; por otro, la apertura acelerada de la brecha de actividad negativa, con caida pronunciada del consumo privado, el comercio y la construccion, evidencia una economia que requiere menos restriccion. A pesar de la persistencia inflacionaria residual, el Consejo resolvio por mayoria reducir la tasa de instancia en 100 puntos base, concluyendo que el riesgo de una contraccion prolongada de la actividad supera el riesgo de una convergencia algo mas lenta al 3% a dos anos. La decision se fundamento en que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva.","A pesar de la persistencia inflacionaria residual, el Consejo resolvio por mayoria reducir la tasa de instancia en 100 puntos base.","Codebook Plan B: clase Dovish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de relajamiento ('resolvio reducir') pese a la persistencia inflacionaria, resolviendo explicitamente el contraste hacia la clase requerida.",47dce4d2250f6ad6,pendiente,no
SYNTH_00919,2021-12-14,hawkish,Shock inflacionario por retiros previsionales pese a agotamiento del consumo,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el shock inflacionario por retiros de fondos previsionales, transferencias fiscales y demanda agregada sobrecalentada mantiene el IPCSAE (sin volatiles) elevado y las expectativas por encima de la meta; por otro, la brecha de actividad se cierra y algunos indicadores de actividad muestran senales de agotamiento. Si bien el deterioro del consumo aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa de instancia hacia un nivel fuertemente contractivo, priorizando el control inflacionario y la convergencia al 3% a dos anos por sobre el riesgo de una desaceleracion mayor. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para contener las presiones actuales.","Si bien el deterioro del consumo aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa de instancia hacia un nivel fuertemente contractivo.","Codebook Plan B: clase Hawkish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de ajuste contractivo ('resolvio acelerar las alzas') pese al agotamiento del consumo, resolviendo explicitamente el contraste hacia la clase requerida.",045628546c3574f3,pendiente,no
SYNTH_00920,2024-01-30,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara, que anticipa una trayectoria estable de la Tasa de Politica Monetaria (TPM) en el corto plazo. El diferencial de tasas con la Fed se ha mantenido acotado, mientras el traspaso a colocaciones comerciales e hipotecarias muestra cierta moderacion. La tasa rectora se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%), con el IPCSAE (sin volatiles) en torno a la meta y las expectativas a 24 meses perfectamente ancladas en el 3%. Por acuerdo mayoritario, el Consejo acordo mantener la Tasa de Politica Monetaria (TPM), concluyendo que la postura es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos.","El Consejo acordo mantener la Tasa de Politica Monetaria (TPM), concluyendo que la postura es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos.","Codebook Plan B: clase Neutral en estructura TRANSMISION_FINANCIERA cuando la decision es de mantencion sin sesgo direccional, con tasa en el centro del rango neutral y expectativas ancladas, sin verbos de ajuste.",87b7294214e6a0fa,pendiente,no
SYNTH_00921,2024-06-18,dovish,Deterioro marcado del mercado laboral aconseja recortar el tipo de interes de politica,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del tipo de interes de politica. Tres consejeros sostuvieron que el deterioro marcado del mercado laboral, con aumento de la tasa de desocupacion, destruccion de empleo asalariado formal y caida de los salarios reales, exige reducir el tipo de interes de politica en 100 puntos base para evitar un deterioro mayor de la actividad. Dos consejeros prefirieron un ritmo mas cauto, argumentando que el IPCSAE (sin volatiles) aun no converge plenamente a la meta. La mayoria acordo reducir el tipo de interes de politica, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","La mayoria acordo reducir el tipo de interes de politica, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva.","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y fundamenta la decision en deterioro del mercado laboral, incorporando el IPCSAE para evitar sesgo de topico.",56522ffcd9a7b981,pendiente,no
SYNTH_00923,2023-06-20,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el IPCSAE (sin volatiles) aun supera la meta y las expectativas a 24 meses no terminan de anclarse; por otro, la brecha de actividad negativa y el deterioro del consumo privado sugieren que la economia requiere menos restriccion. Si bien persisten riesgos inflacionarios que aconsejarian un sesgo restrictivo, el Consejo resolvio por mayoria mantener la Tasa de Politica Monetaria (TPM) en su nivel actual, manteniendo un menu de opciones abierto y postergando cualquier cambio hasta los nuevos datos del IPC. No obstante el retroceso de algunos indicadores de actividad, no existe espacio para senales prematuras y la decision se evaluara reunion a reunion segun el corredor de la TPM del IPoM.","Si bien persisten riesgos inflacionarios que aconsejarian un sesgo restrictivo, el Consejo resolvio por mayoria mantener la Tasa de Politica Monetaria (TPM) en su nivel actual.","Codebook Plan B: clase Neutral en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva es de mantencion sin sesgo direccional y con postergacion explicita a nueva informacion, resolviendo entre fuerzas contrapuestas.",9b3ddde056baa7eb,pendiente,no
SYNTH_00927,2024-06-18,dovish,Deterioro marcado del mercado laboral aconseja recortar el costo de fondeo interbancario,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato un deterioro marcado del mercado laboral, con aumento de la tasa de desocupacion, destruccion de empleo asalariado formal y caida de los salarios reales. El IPCSAE (sin volatiles) ha descendido hacia la meta y la brecha de producto permanece negativa, mientras la tasa neutral nominal (3,5% a 4,5%) indica que el costo de fondeo interbancario aun es restrictivo en terminos reales. Si bien persisten riesgos residuales en servicios, el Consejo acordo reducir el costo de fondeo interbancario en 100 puntos base, concluyendo que el riesgo de una contraccion prolongada del empleo supera el riesgo de una convergencia algo mas lenta al 3% a dos anos.","El Consejo acordo reducir el costo de fondeo interbancario en 100 puntos base, concluyendo que el riesgo de una contraccion prolongada del empleo supera el riesgo de una convergencia algo mas lenta al 3% a dos anos.","Codebook Plan B: clase Dovish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de relajamiento ('acuerdo reducir') y justifica la decision con deterioro del mercado laboral, incorporando el IPCSAE para evitar sesgo de topico.",9dcf54890d9bcad3,pendiente,no
SYNTH_00929,2023-12-19,dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion","En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del tipo de interes de politica. Tres consejeros sostuvieron que la apertura acelerada de la brecha de actividad negativa, con caida pronunciada del consumo privado, el comercio y la construccion, exige reducir el tipo de interes de politica en 100 puntos base para evitar un deterioro mayor del empleo y de la inversion. Dos consejeros prefirieron un ritmo mas cauto, argumentando que el IPCSAE (sin volatiles) aun no converge plenamente a la meta. La mayoria acordo reducir el tipo de interes de politica, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","La mayoria acordo reducir el tipo de interes de politica, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva.","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y fundamenta la decision en brecha de actividad negativa, incorporando el IPCSAE para evitar sesgo de topico.",4d9e4b8ff030a3af,pendiente,no
SYNTH_00932,2024-09-04,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el IPCSAE (sin volatiles) aun supera levemente la meta y las expectativas a 24 meses no terminan de anclarse; por otro, la astringencia de las condiciones crediticias bancarias y la contraccion de la liquidez, con un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias, aconsejan profundizar los recortes de la tasa rectora. A pesar de la persistencia inflacionaria residual, el Consejo resolvio por mayoria reducir la tasa de instancia en 75 puntos base, concluyendo que la brecha de actividad negativa permite avanzar hacia el rango de la tasa neutral nominal (3,5% a 4,5%) sin comprometer la convergencia al 3% a dos anos.","A pesar de la persistencia inflacionaria residual, el Consejo resolvio por mayoria reducir la tasa de instancia en 75 puntos base, concluyendo que la brecha de actividad negativa permite avanzar hacia el rango de la tasa neutral nominal (3,5% a 4,5%).","Codebook Plan B: clase Dovish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de relajamiento ('resolvio reducir') pese a la persistencia inflacionaria, resolviendo explicitamente el contraste hacia la clase requerida.",cb82bdc3bf11f38a,pendiente,no
SYNTH_00933,2024-06-18,dovish,Deterioro marcado del mercado laboral aconseja recortar la TPM,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato un deterioro marcado del mercado laboral, con aumento de la tasa de desocupacion, destruccion de empleo asalariado formal y caida de los salarios reales. El diferencial de tasas con la Fed se ha ampliado, mientras el traspaso a colocaciones comerciales e hipotecarias muestra un endurecimiento adicional y el IPCSAE (sin volatiles) desciende hacia la meta. Por acuerdo mayoritario, el Consejo acordo reducir la Tasa de Politica Monetaria (TPM) en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","El Consejo acordo reducir la Tasa de Politica Monetaria (TPM) en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de relajamiento ('acuerdo reducir') y justifica la decision con deterioro del mercado laboral y condiciones crediticias, incorporando el IPCSAE para evitar sesgo de topico.",8dc9f1408be7df78,pendiente,no
SYNTH_00934,2022-12-14,hawkish,Defensa de la TPM en su nivel maximo contractivo rechazando recortes prematuros,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del nivel de la tasa de politica. Tres consejeros sostuvieron que el nivel de la tasa de politica debe mantenerse en su nivel maximo contractivo de 11,25% y que se rechaza explicitamente iniciar recortes prematuros, dado que el IPCSAE (sin volatiles) continua elevado y las expectativas a dos anos permanecen por encima de la meta. Dos consejeros advirtieron que la brecha de actividad ya negativa y el deterioro del consumo aconsejaban moderar el ritmo. La mayoria concluyo que el riesgo de anclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo mantener el nivel de la tasa de politica en 11,25% y rechazar cualquier pausa que comprometa la convergencia al 3% a dos anos.","La mayoria concluyo que el riesgo de anclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo mantener el nivel de la tasa de politica en 11,25%.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de rechazo a la relajacion ('rechaza iniciar recortes') y mantencion en nivel maximo contractivo, incorporando la desaceleracion para evitar sesgo de topico.",37e7ada9efe8b885,pendiente,no
SYNTH_00937,2023-09-05,hawkish,Voto minoritario que aboga por subir la tasa o frenar recortes para asegurar convergencia al 3%,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y registro una division de votos respecto de la trayectoria del costo de fondeo interbancario. Un consejero minoritario sostuvo que, aunque el IPCSAE (sin volatiles) ha cedido, su nivel aun no asegura la convergencia al 3% a dos anos y que la brecha de producto, aunque negativa, podria cerrarse con el impulso fiscal reciente. Por ello, abogo por subir la tasa en mayor magnitud o, al menos, frenar los recortes previstos. La mayoria acordo reducir el costo de fondeo interbancario en 50 puntos base, pero el forward guidance incorporo la condicionalidad explicita a la convergencia inflacionaria a 24 meses, reconociendo que cualquier desviacion obligaria a revisar la trayectoria.","Un consejero minoritario sostuvo que, aunque el IPCSAE (sin volatiles) ha cedido, su nivel aun no asegura la convergencia al 3% a dos anos, y abogo por subir la tasa en mayor magnitud o, al menos, frenar los recortes previstos.","Codebook Plan B: clase Hawkish en estructura DELIBERACION_RPM cuando la minuta destaca el argumento sustantivo de la postura minoritaria de sesgo contractivo ('subir la tasa', 'frenar los recortes') con condicionalidad a la convergencia inflacionaria a 24 meses.",df605115c492ae0f,pendiente,no
SYNTH_00939,2023-04-05,neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el IPCSAE (sin volatiles) aun supera la meta y las expectativas a 24 meses no terminan de anclarse; por otro, la brecha de actividad negativa y el deterioro del consumo privado sugieren que la economia requiere menos restriccion. Si bien persisten riesgos inflacionarios que aconsejarian un sesgo restrictivo, el Consejo resolvio por mayoria mantener el costo de fondeo interbancario en su nivel actual, condicionando cualquier cambio a la actualizacion formal del escenario macroeconomico en el proximo IPoM. No obstante el retroceso de algunos indicadores de actividad, no existe espacio para senales prematuras y la decision se evaluara reunion a reunion segun el corredor de la TPM del IPoM.","Si bien persisten riesgos inflacionarios que aconsejarian un sesgo restrictivo, el Consejo resolvio por mayoria mantener el costo de fondeo interbancario en su nivel actual, condicionando cualquier cambio a la actualizacion formal del escenario macroeconomico en el proximo IPoM.","Codebook Plan B: clase Neutral en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva es de mantencion sin sesgo direccional y con condicionalidad explicita a nueva informacion del IPoM, resolviendo entre fuerzas contrapuestas.",8f5ef52a64191c5b,pendiente,no
SYNTH_00940,2024-06-18,dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato que la tasa de instancia aun es restrictiva en terminos reales, con un diferencial de tasas con la Fed que se ha ampliado y un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias. La convergencia del IPCSAE (sin volatiles) ha sido mas veloz que lo previsto en el corredor de la TPM del IPoM, situandose cerca de la meta, mientras la brecha de actividad permanece negativa. Por acuerdo mayoritario, el Consejo acordo reducir la tasa de instancia en 100 puntos base, senalando que debe avanzar rapidamente hacia el rango de la tasa neutral nominal (3,5% a 4,5%) para no sobre-restringir la economia.","El Consejo acordo reducir la tasa de instancia en 100 puntos base, senalando que debe avanzar rapidamente hacia el rango de la tasa neutral nominal (3,5% a 4,5%) para no sobre-restringir la economia.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de relajamiento ('acuerdo reducir') y fundamenta la decision en convergencia del IPCSAE y condiciones crediticias, incorporando la brecha de actividad para evitar sesgo de topico.",91d76f511da9ee59,pendiente,no
SYNTH_00942,2024-06-18,dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato que la Tasa de Politica Monetaria (TPM) aun es restrictiva en terminos reales, con un diferencial de tasas con la Fed que se ha ampliado y un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias. La convergencia del IPCSAE (sin volatiles) ha sido mas veloz que lo previsto en el corredor de la TPM del IPoM, situandose cerca de la meta, mientras la brecha de actividad permanece negativa. Por acuerdo mayoritario, el Consejo acordo reducir la Tasa de Politica Monetaria (TPM) en 100 puntos base, senalando que debe avanzar rapidamente hacia el rango de la tasa neutral nominal (3,5% a 4,5%) para no sobre-restringir la economia.","El Consejo acordo reducir la Tasa de Politica Monetaria (TPM) en 100 puntos base, senalando que debe avanzar rapidamente hacia el rango de la tasa neutral nominal (3,5% a 4,5%) para no sobre-restringir la economia.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de relajamiento ('acuerdo reducir') y fundamenta la decision en convergencia del IPCSAE y condiciones crediticias, incorporando la brecha de actividad para evitar sesgo de topico.",e38abfb2c227c16f,pendiente,no
SYNTH_00946,2024-01-30,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la Tasa de Politica Monetaria (TPM). Tres consejeros argumentaron que la Tasa de Politica Monetaria (TPM) se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%) y que las expectativas a 24 meses, recogidas en la EEE y la EOF, permanecen perfectamente ancladas en la meta de 3%, aconsejando mantener la postura actual. Dos consejeros plantearon que la brecha de actividad aun negativa aconsejaba un sesgo ligeramente mas expansivo. La mayoria acordo mantener la Tasa de Politica Monetaria (TPM), concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos, sin senales de presion adicional en el IPCSAE (sin volatiles).","La mayoria acordo mantener la Tasa de Politica Monetaria (TPM), concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos.","Codebook Plan B: clase Neutral en estructura VOTO_DIVIDIDO cuando la postura mayoritaria es de mantencion sin sesgo direccional, con expectativas ancladas y tasa en el centro del rango neutral, sin verbos de ajuste.",a1205fc9442f2ae5,pendiente,no
SYNTH_00947,2024-09-04,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato un endurecimiento adicional de las condiciones crediticias bancarias, con contraccion de la liquidez y un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias. El diferencial de tasas con la Fed se ha ampliado, mientras la brecha de actividad se profundiza en terreno negativo y el IPCSAE (sin volatiles) muestra una trayectoria descendente compatible con la convergencia al 3% a dos anos. Por acuerdo mayoritario, el Consejo acordo reducir la tasa de instancia en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes para evitar una contraccion innecesaria del credito y de la actividad.","El Consejo acordo reducir la tasa de instancia en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de relajamiento ('acuerdo reducir', 'profundizara los recortes') y justifica la decision con condiciones crediticias y de liquidez, incorporando el IPCSAE para evitar sesgo de topico.",e4716d958cedffa4,pendiente,no
SYNTH_00948,2024-06-18,dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el IPCSAE (sin volatiles) aun se situa levemente por encima de la meta y las expectativas a 24 meses no terminan de anclarse plenamente; por otro, su convergencia ha sido mas veloz que lo previsto en el corredor de la TPM del IPoM, situandose cerca de la meta, mientras la brecha de actividad permanece negativa. A pesar de los riesgos residuales en algunos componentes de servicios, el Consejo resolvio por mayoria reducir la tasa rectora en 100 puntos base, concluyendo que debe avanzar rapidamente hacia el rango de la tasa neutral nominal (3,5% a 4,5%) para no sobre-restringir la economia y asegurar la convergencia al 3% a dos anos.","A pesar de los riesgos residuales en algunos componentes de servicios, el Consejo resolvio por mayoria reducir la tasa rectora en 100 puntos base.","Codebook Plan B: clase Dovish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de relajamiento ('resolvio reducir') pese a riesgos inflacionarios residuales, resolviendo explicitamente el contraste hacia la clase requerida.",233f3389de81c27d,pendiente,no
