frag_id,fecha_ficticia,clase,tema,texto,cita_textual,justificacion
SYNTH_00967,2024-06-18,Dovish,Deterioro marcado del mercado laboral aconseja recortar el costo de fondeo interbancario,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato un deterioro marcado del mercado laboral, con aumento de la tasa de desocupacion, destruccion de empleo asalariado formal y caida de los salarios reales. El diferencial de tasas con la Fed se ha ampliado, mientras el traspaso a colocaciones comerciales e hipotecarias muestra un endurecimiento adicional y el IPCSAE (sin volatiles) desciende hacia la meta. Por acuerdo mayoritario, el Consejo acordo reducir el costo de fondeo interbancario en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","El Consejo acordo reducir el costo de fondeo interbancario en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de relajamiento ('acuerdo reducir') y justifica la decision con deterioro del mercado laboral y condiciones crediticias, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00968,2024-09-04,Dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato un endurecimiento adicional de las condiciones crediticias bancarias, con contraccion de la liquidez y un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias. La brecha de producto se ha profundizado en terreno negativo, mientras el IPCSAE (sin volatiles) muestra una trayectoria descendente compatible con la convergencia al 3% a dos anos. La tasa neutral nominal (3,5% a 4,5%) sugiere que la tasa de instancia sigue siendo contractiva en terminos reales. Por acuerdo mayoritario, el Consejo acordo reducir la tasa de instancia en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes para evitar una contraccion innecesaria del credito y de la actividad.","El Consejo acordo reducir la tasa de instancia en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes.","Codebook Plan B: clase Dovish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de relajamiento ('acuerdo reducir', 'profundizara los recortes') y justifica la decision con condiciones crediticias y de liquidez, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00969,2023-12-19,Dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion","En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato una apertura acelerada de la brecha de actividad negativa, con caida pronunciada del consumo privado, el comercio y la construccion. El diferencial de tasas con la Fed se ha ampliado, mientras el traspaso a colocaciones comerciales e hipotecarias muestra un endurecimiento adicional y el IPCSAE (sin volatiles) desciende hacia la meta. Por acuerdo mayoritario, el Consejo acordo reducir el nivel de la tasa de politica en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","El Consejo acordo reducir el nivel de la tasa de politica en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de relajamiento ('acuerdo reducir') y justifica la decision con brecha de actividad negativa y condiciones crediticias, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00970,2021-12-14,Hawkish,Shock inflacionario por retiros previsionales pese a agotamiento del consumo,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el shock inflacionario por retiros de fondos previsionales, transferencias fiscales y demanda agregada sobrecalentada mantiene el IPCSAE (sin volatiles) elevado y las expectativas por encima de la meta; por otro, la brecha de actividad se cierra y algunos indicadores de actividad muestran senales de agotamiento. Si bien el deterioro del consumo aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa de instancia hacia un nivel fuertemente contractivo, priorizando el control inflacionario y la convergencia al 3% a dos anos por sobre el riesgo de una desaceleracion mayor. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para contener las presiones actuales.","Si bien el deterioro del consumo aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa de instancia hacia un nivel fuertemente contractivo.","Codebook Plan B: clase Hawkish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de ajuste contractivo ('resolvio acelerar las alzas') pese al agotamiento del consumo, resolviendo explicitamente el contraste hacia la clase requerida."
SYNTH_00971,2022-12-14,Hawkish,Persistencia del IPCSAE y desanclaje de expectativas EEE/EOF a 2 anos,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato que la persistencia del IPCSAE (sin volatiles) continua siendo incompatible con la convergencia al 3% a dos anos, mientras las expectativas recogidas en la EEE y la EOF a dos anos plazo muestran un incipiente desanclaje respecto de la meta. La brecha de producto se ha cerrado mas rapido de lo previsto y algunos indicadores de actividad comienzan a desacelerarse, pero el Consejo priorizo evitar efectos de segunda vuelta en salarios y precios. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para contener las presiones actuales. Por acuerdo mayoritario, el Consejo acordo acelerar las alzas de la tasa de instancia y mantener un sesgo fuertemente contractivo, rechazando cualquier pausa prematura.","Por acuerdo mayoritario, el Consejo acordo acelerar las alzas de la tasa de instancia y mantener un sesgo fuertemente contractivo, rechazando cualquier pausa prematura.","Codebook Plan B: clase Hawkish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de ajuste contractivo ('acuerdo acelerar las alzas') y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00972,2023-12-19,Neutral,Mantencion unanime coherente con el corredor del IPoM,"En la Reunion de Politica Monetaria (RPM), el Consejo delibero formalmente sobre el corredor de la TPM del IPoM y concluyo que el nivel de la tasa de politica se mantiene en un nivel coherente con la convergencia al 3% a dos anos. El IPCSAE (sin volatiles) evoluciona en linea con lo proyectado y la brecha de producto permanece negativa pero cerrándose gradualmente, mientras la tasa neutral nominal (3,5% a 4,5%) sigue siendo la referencia de mediano plazo. Por acuerdo unanime, el Consejo acordo mantener el nivel de la tasa de politica en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM. No se anticipa una direccion definida para los proximos movimientos y cada dato sera evaluado con prudencia reunion a reunion.","Por acuerdo unanime, el Consejo acordo mantener el nivel de la tasa de politica en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM.","Codebook Plan B: clase Neutral por decision unanime de mantencion sin sesgo direccional explicito, en estructura DELIBERACION_RPM con verbos de mantencion y sin verbos de ajuste."
SYNTH_00973,2023-12-19,Dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion","En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la Tasa de Politica Monetaria (TPM). Tres consejeros sostuvieron que la apertura acelerada de la brecha de actividad negativa, con caida pronunciada del consumo privado, el comercio y la construccion, exige reducir la Tasa de Politica Monetaria (TPM) en 100 puntos base para evitar un deterioro mayor del empleo y de la inversion. Dos consejeros prefirieron un ritmo mas cauto, argumentando que el IPCSAE (sin volatiles) aun no converge plenamente a la meta. La mayoria acordo reducir la Tasa de Politica Monetaria (TPM), senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","La mayoria acordo reducir la Tasa de Politica Monetaria (TPM), senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva.","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y fundamenta la decision en brecha de actividad negativa, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00974,2023-06-20,Neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara, que anticipa una trayectoria estable del nivel de la tasa de politica en el corto plazo. El diferencial de tasas con la Fed se ha mantenido acotado, mientras el traspaso a colocaciones comerciales e hipotecarias muestra cierta moderacion. La brecha de actividad permanece negativa y el IPCSAE (sin volatiles) evoluciona en linea con lo previsto. Por acuerdo mayoritario, el Consejo acordo mantener el nivel de la tasa de politica, manteniendo un menu de opciones abierto y postergando cualquier decision hasta conocer los nuevos datos del IPC y su impacto en el corredor de la TPM del IPoM. No se prejuzga sobre movimientos futuros y cada dato sera evaluado con prudencia.","El Consejo acordo mantener el nivel de la tasa de politica, manteniendo un menu de opciones abierto y postergando cualquier decision hasta conocer los nuevos datos del IPC.","Codebook Plan B: clase Neutral en estructura TRANSMISION_FINANCIERA cuando la decision es de mantencion sin sesgo direccional y con postergacion explicita a nueva informacion, sin verbos de ajuste."
SYNTH_00975,2024-01-30,Neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, las presiones de costos externos y el riesgo de pass-through cambiario mantienen cierta presion sobre los precios transables; por otro, la debilidad de la demanda interna y las holguras de capacidad actuan como amortiguadores de la inflacion. Si bien persisten riesgos al alza en algunos componentes del IPCSAE (sin volatiles), el Consejo resolvio por mayoria mantener el nivel de la tasa de politica en su nivel actual, concluyendo que la tasa rectora se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%) y que las expectativas a 24 meses permanecen perfectamente ancladas en la meta de 3%. No obstante la volatilidad externa, no existe espacio para senales prematuras en ninguna direccion.","El Consejo resolvio por mayoria mantener el nivel de la tasa de politica en su nivel actual, concluyendo que la tasa rectora se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%).","Codebook Plan B: clase Neutral en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva es de mantencion sin sesgo direccional, resolviendo explicitamente entre fuerzas contrapuestas con expectativas ancladas y tasa en el centro del rango neutral."
SYNTH_00976,2024-04-03,Dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb pese a riesgos inflacionarios,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el IPCSAE (sin volatiles) aun se situa por encima de la meta y las expectativas a dos anos no terminan de anclarse; por otro, la brecha de actividad negativa y la debilidad del consumo privado sugieren una economia que requiere menos restriccion. A pesar de los riesgos inflacionarios residuales, el Consejo resolvio por mayoria reducir el costo de fondeo interbancario en 100 puntos base, para acelerar el ciclo de relajamiento monetario mediante recortes de 75 o 100 puntos base y no sobre-restringir la economia. La tasa neutral nominal (3,5% a 4,5%) indica que el costo de fondeo aun es restrictivo y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","A pesar de los riesgos inflacionarios residuales, el Consejo resolvio por mayoria reducir el costo de fondeo interbancario en 100 puntos base, para acelerar el ciclo de relajamiento monetario.","Codebook Plan B: clase Dovish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de relajamiento ('resolvio reducir', 'acelerar el ciclo de relajamiento') pese a los riesgos inflacionarios, resolviendo explicitamente el contraste hacia la clase requerida."
SYNTH_00977,2023-04-05,Neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del costo de fondeo interbancario. Tres consejeros argumentaron que la brecha de actividad negativa y la moderacion del IPCSAE (sin volatiles) aconsejaban mantener el costo de fondeo interbancario en su nivel actual, condicionando cualquier cambio a la actualizacion formal del escenario macroeconomico en el proximo IPoM. Dos consejeros plantearon que el sesgo restrictivo podria reducirse antes de esa actualizacion. La mayoria acordo mantener el costo de fondeo interbancario, concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM y la tasa neutral nominal (3,5% a 4,5%), sin espacio para senales prematuras ante datos incompletos.","La mayoria acordo mantener el costo de fondeo interbancario, concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM.",Codebook Plan B: clase Neutral en estructura VOTO_DIVIDIDO cuando la postura mayoritaria es de mantencion sin sesgo direccional y con condicionalidad explicita a la actualizacion del IPoM.
SYNTH_00978,2024-01-30,Neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, las presiones de costos externos y el riesgo de pass-through cambiario mantienen cierta presion sobre los precios transables; por otro, la debilidad de la demanda interna y las holguras de capacidad actuan como amortiguadores de la inflacion. Si bien persisten riesgos al alza en algunos componentes del IPCSAE (sin volatiles), el Consejo resolvio por mayoria mantener el costo de fondeo interbancario en su nivel actual, concluyendo que la tasa rectora se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%) y que las expectativas a 24 meses permanecen perfectamente ancladas en la meta de 3%. No obstante la volatilidad externa, no existe espacio para senales prematuras en ninguna direccion.","El Consejo resolvio por mayoria mantener el costo de fondeo interbancario en su nivel actual, concluyendo que la tasa rectora se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%).","Codebook Plan B: clase Neutral en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva es de mantencion sin sesgo direccional, resolviendo explicitamente entre fuerzas contrapuestas con expectativas ancladas y tasa en el centro del rango neutral."
SYNTH_00979,2022-09-06,Hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y concluyo que el IPCSAE (sin volatiles) continua elevado y muestra senales de persistencia en salarios y precios, lo que exige acelerar las alzas del tipo de interes de politica hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta. La brecha de producto se ha cerrado mas rapido de lo previsto y algunos indicadores de actividad muestran desaceleracion, pero el Consejo priorizo el control inflacionario. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para contener las presiones actuales. Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del tipo de interes de politica en 100 puntos base, reafirmando la convergencia al 3% a dos anos como objetivo prioritario.","Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del tipo de interes de politica en 100 puntos base, reafirmando la convergencia al 3% a dos anos.","Codebook Plan B: clase Hawkish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de ajuste contractivo ('acuerdo acelerar las alzas') y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00980,2024-06-18,Dovish,Deterioro marcado del mercado laboral aconseja recortar la tasa rectora,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la tasa rectora. Tres consejeros sostuvieron que el deterioro marcado del mercado laboral, con aumento de la tasa de desocupacion, destruccion de empleo asalariado formal y caida de los salarios reales, exige reducir la tasa rectora en 100 puntos base para evitar un deterioro mayor de la actividad. Dos consejeros prefirieron un ritmo mas cauto, argumentando que el IPCSAE (sin volatiles) aun no converge plenamente a la meta. La mayoria acordo reducir la tasa rectora, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","La mayoria acordo reducir la tasa rectora, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva.","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y fundamenta la decision en deterioro del mercado laboral, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00981,2024-09-04,Dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,"En la Reunion de Politica Monetaria (RPM), el Consejo acordo reducir el costo de fondeo interbancario en 75 puntos base y, en su forward guidance, senalo que la trayectoria futura estara condicionada a la convergencia inflacionaria a 24 meses. La astringencia de las condiciones crediticias bancarias y la contraccion de la liquidez, con un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias, aconsejan profundizar los recortes. Si bien el IPCSAE (sin volatiles) aun no converge plenamente a la meta, el Consejo resolvio que la brecha de actividad negativa y la moderacion del IPCSAE permiten avanzar hacia el rango de la tasa neutral nominal (3,5% a 4,5%), evitando una contraccion innecesaria del credito y de la actividad.","El Consejo resolvio que la brecha de actividad negativa y la moderacion del IPCSAE permiten avanzar hacia el rango de la tasa neutral nominal (3,5% a 4,5%).","Codebook Plan B: clase Dovish en estructura FORWARD_GUIDANCE cuando la declaracion de sesgo futuro contiene verbo de relajamiento ('acordo reducir', 'profundizar los recortes') condicionado a la convergencia inflacionaria a 24 meses, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00982,2021-12-14,Hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato que el shock inflacionario derivado de los retiros de fondos previsionales, las transferencias fiscales y una demanda agregada sobrecalentada exige acelerar las alzas del nivel de la tasa de politica hacia un nivel fuertemente contractivo. El IPCSAE (sin volatiles) se mantiene elevado y el diferencial de tasas con la Fed, junto con el traspaso a colocaciones comerciales e hipotecarias, refleja condiciones aun expansivas. Si bien la brecha de actividad negativa y el agotamiento del consumo aconsejarian moderar el ritmo, el Consejo resolvio por mayoria subir el nivel de la tasa de politica en 125 puntos base, priorizando el control inflacionario y la convergencia al 3% a dos anos.","El Consejo resolvio por mayoria subir el nivel de la tasa de politica en 125 puntos base, priorizando el control inflacionario y la convergencia al 3% a dos anos.","Codebook Plan B: clase Hawkish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de ajuste contractivo ('resolvio subir') y explicita la priorizacion inflacionaria frente al agotamiento de la actividad, evitando sesgo de topico."
SYNTH_00983,2024-01-30,Neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y concluyo que el tipo de interes de politica se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%). El IPCSAE (sin volatiles) evoluciona en torno a la meta y las expectativas a 24 meses, recogidas en la EEE y la EOF, permanecen perfectamente ancladas en el 3%. La brecha de producto permanece negativa pero cerrándose gradualmente. Por acuerdo mayoritario, el Consejo acordo mantener el tipo de interes de politica en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos, sin que exista espacio para senales prematuras en ninguna direccion.","El Consejo acordo mantener el tipo de interes de politica en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos.","Codebook Plan B: clase Neutral en estructura DELIBERACION_RPM cuando la decision es de mantencion sin sesgo direccional, con tasa en el centro del rango neutral y expectativas ancladas, sin verbos de ajuste."
SYNTH_00984,2024-06-18,Dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la velocidad de normalizacion del costo de fondeo interbancario. Tres consejeros sostuvieron que la convergencia del IPCSAE (sin volatiles) ha sido mas veloz que lo previsto en el corredor de la TPM del IPoM, situandose cerca de la meta, y que la brecha de actividad negativa justifica avanzar rapidamente hacia el rango de la tasa neutral nominal (3,5% a 4,5%). Dos consejeros prefirieron un ritmo mas cauto, argumentando riesgos residuales en servicios. La mayoria acordo reducir el costo de fondeo interbancario en 100 puntos base, senalando que la inflacion subyacente a dos anos ya es compatible con la convergencia al 3% a dos anos y que mantener una postura restrictiva innecesaria comprometeria la recuperacion.","La mayoria acordo reducir el costo de fondeo interbancario en 100 puntos base, senalando que la inflacion subyacente a dos anos ya es compatible con la convergencia al 3% a dos anos.","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y fundamenta la decision en convergencia del IPCSAE, incorporando la brecha de actividad para evitar sesgo de topico."
SYNTH_00985,2022-12-14,Hawkish,Defensa de la TPM en su nivel maximo contractivo rechazando recortes prematuros,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y concluyo que el nivel de la tasa de politica debe mantenerse en su nivel maximo contractivo de 11,25%, rechazando explicitamente iniciar recortes prematuros. El IPCSAE (sin volatiles) continua elevado y las expectativas a dos anos permanecen por encima de la meta, mientras la brecha de producto se ha cerrado mas rapido de lo previsto y algunos indicadores de actividad muestran desaceleracion. La tasa neutral nominal (3,5% a 4,5%) se situa muy por debajo del nivel actual, confirmando el caracter restrictivo necesario. Por acuerdo mayoritario, el Consejo acordo mantener el nivel de la tasa de politica en 11,25% y rechazar cualquier pausa, reafirmando la convergencia al 3% a dos anos como objetivo prioritario.","Por acuerdo mayoritario, el Consejo acordo mantener el nivel de la tasa de politica en 11,25% y rechazar cualquier pausa, reafirmando la convergencia al 3% a dos anos.","Codebook Plan B: clase Hawkish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de rechazo a la relajacion ('rechaza iniciar recortes') y mantencion en nivel maximo contractivo, incorporando la desaceleracion para evitar sesgo de topico."
SYNTH_00986,2023-12-19,Dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion","En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato una apertura acelerada de la brecha de actividad negativa, con caida pronunciada del consumo privado, el comercio y la construccion. El IPCSAE (sin volatiles) continua descendiendo y la tasa neutral nominal (3,5% a 4,5%) indica que el tipo de interes de politica mantiene un sesgo restrictivo excesivo. Si bien la inflacion subyacente aun supera levemente la meta, el Consejo acordo reducir el tipo de interes de politica en 100 puntos base, ampliando el estimulo monetario para evitar un deterioro mayor del empleo y de la inversion. La decision fue unanime, subrayando que la convergencia al 3% a dos anos requiere evitar una recesion innecesaria y que futuros recortes dependeran de la evolucion del IPCSAE.","El Consejo acordo reducir el tipo de interes de politica en 100 puntos base, ampliando el estimulo monetario para evitar un deterioro mayor del empleo y de la inversion.","Codebook Plan B: clase Dovish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de relajamiento ('acuerdo reducir', 'ampliando el estimulo') y fundamenta la decision en brecha de actividad negativa, incluyendo consideraciones de inflacion para evitar sesgo de topico."
SYNTH_00987,2024-01-30,Neutral,Balance de riesgos neutral: costos externos compensados por debilidad de la demanda,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato que el diferencial de tasas con la Fed se ha mantenido acotado, mientras el traspaso a colocaciones comerciales e hipotecarias muestra cierta moderacion. El balance de riesgos se evalua como neutral: las presiones de costos externos se ven compensadas por la debilidad de la demanda y las holguras internas de capacidad. El IPCSAE (sin volatiles) evoluciona en torno a la meta y la brecha de actividad permanece negativa. Por acuerdo mayoritario, el Consejo acordo mantener la Tasa de Politica Monetaria (TPM) en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos.","El Consejo acordo mantener la Tasa de Politica Monetaria (TPM) en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos.","Codebook Plan B: clase Neutral en estructura TRANSMISION_FINANCIERA cuando la decision es de mantencion sin sesgo direccional, con balance de riesgos explicito entre costos externos y holguras internas, sin verbos de ajuste."
SYNTH_00988,2022-09-06,Hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria del nivel de la tasa de politica. Tres consejeros sostuvieron que el IPCSAE (sin volatiles) continua elevado y muestra senales de persistencia en salarios y precios, lo que exige acelerar las alzas hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta. Dos consejeros advirtieron que la brecha de actividad ya negativa y el deterioro del consumo aconsejaban moderar el ritmo. La mayoria concluyo que el riesgo de anclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo acelerar las alzas del nivel de la tasa de politica en 100 puntos base, reafirmando la convergencia al 3% a dos anos y rechazando cualquier pausa prematura.","La mayoria concluyo que el riesgo de anclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo acelerar las alzas del nivel de la tasa de politica en 100 puntos base.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de ajuste contractivo ('acuerdo acelerar las alzas') y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00989,2021-12-14,Hawkish,Shock inflacionario por retiros previsionales en voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la magnitud del ajuste del costo de fondeo interbancario. Tres consejeros sostuvieron que el shock inflacionario derivado de los retiros de fondos previsionales, las transferencias fiscales y una demanda agregada sobrecalentada exige acelerar las alzas hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta. Dos consejeros advirtieron que la brecha de actividad podria cerrarse abruptamente y que el consumo ya muestra senales de agotamiento. La mayoria concluyo que el IPCSAE (sin volatiles) y las expectativas por encima de la meta justifican priorizar el control inflacionario, por lo que acordo subir el costo de fondeo interbancario en 150 puntos base, reafirmando la convergencia al 3% a dos anos.","La mayoria concluyo que el IPCSAE (sin volatiles) y las expectativas por encima de la meta justifican priorizar el control inflacionario, por lo que acordo subir el costo de fondeo interbancario en 150 puntos base.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de ajuste contractivo ('acuerdo subir') y explicita la priorizacion inflacionaria frente al agotamiento del consumo, evitando sesgo de topico."
SYNTH_00990,2024-04-03,Dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato que el costo de fondeo interbancario aun es restrictivo en terminos reales, con un diferencial de tasas con la Fed que se ha ampliado y un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias. El IPCSAE (sin volatiles) ha descendido mas rapido de lo anticipado y la brecha de actividad permanece negativa. Por acuerdo mayoritario, el Consejo acordo reducir el costo de fondeo interbancario en 100 puntos base y senalo que, de mantenerse la tendencia, acelerara el ciclo de relajamiento monetario mediante recortes de 75 o 100 puntos base, para no sobre-restringir la economia.","El Consejo acordo reducir el costo de fondeo interbancario en 100 puntos base y senalo que, de mantenerse la tendencia, acelerara el ciclo de relajamiento monetario mediante recortes de 75 o 100 puntos base.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de relajamiento ('acuerdo reducir', 'acelerara el ciclo de relajamiento') y justifica la decision con condiciones crediticias, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00991,2022-07-27,Hawkish,Presiones cambiarias y pass-through en forward guidance,"En la Reunion de Politica Monetaria (RPM), el Consejo acordo subir el nivel de la tasa de politica en 125 puntos base y, en su forward guidance, senalo que la trayectoria futura estara condicionada a la convergencia inflacionaria a 24 meses. Las presiones cambiarias intensas, el diferencial de tasas restrictivo de la Fed y el riesgo de pass-through hacia bienes transables mantienen el IPCSAE (sin volatiles) elevado. Si bien la brecha de actividad se ha cerrado y algunos indicadores de actividad muestran desaceleracion, el Consejo resolvio que no existe espacio para pausas y acordo acelerar las alzas hacia un nivel fuertemente contractivo, para evitar que el traspaso cambiario se consolide en precios. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para el nivel de riesgo actual.","El Consejo resolvio que no existe espacio para pausas y acordo acelerar las alzas hacia un nivel fuertemente contractivo, para evitar que el traspaso cambiario se consolide en precios.","Codebook Plan B: clase Hawkish en estructura FORWARD_GUIDANCE cuando la declaracion de sesgo futuro contiene verbo de ajuste contractivo ('acelerar las alzas') condicionado a la convergencia inflacionaria a 24 meses, con clausula resolutiva nitida."
